DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,TICKER,OPEN,HIGH,LOW,CLOSE,VOLUME
2023-06-13,180.7827428310429,182.11783606754224,180.42671494989577,181.287109375,54929100.0,AAPL,,,,,
2023-06-14,181.34642742806082,182.35517550952275,180.01133431975106,181.92002868652344,57462900.0,AAPL,,,,,
2023-06-15,181.92991030210706,184.4616569275189,181.75188885073268,183.957275390625,65433200.0,AAPL,,,,,
2023-06-16,184.66935702206612,184.92649747799743,182.2365125370702,182.87933349609375,101256200.0,AAPL,,,,,
2023-06-20,182.37493787924961,184.04629021451652,182.37493787924961,182.9683074951172,49799100.0,AAPL,,,,,
2023-06-21,182.85954567430247,183.36392727035516,180.57503989811684,181.929931640625,49515700.0,AAPL,,,,,
2023-06-22,181.7123668419414,184.98583735805877,181.6431320743364,184.93638610839844,51245300.0,AAPL,,,,,
2023-06-23,183.50236866585945,185.49018190726844,182.96831937745645,184.61988830566406,53117000.0,AAPL,,,,,
2023-06-26,184.76826151663462,185.97479955864205,183.18591209060443,183.22547912597656,48088700.0,AAPL,,,,,
2023-06-27,183.83862880561904,186.31104030447904,183.62105538648717,185.98468017578125,50730800.0,AAPL,,,,,
2023-06-28,185.8561043245189,187.80436573389431,185.5297592960992,187.1615447998047,51216800.0,AAPL,,,,,
2023-06-29,186.9934057643385,187.97248603247579,186.8549513406989,187.49777221679688,46347300.0,AAPL,,,,,
2023-06-30,189.51529419368583,192.3338342950544,189.14936702429083,191.8294677734375,85213200.0,AAPL,,,,,
2023-07-03,191.64156130508144,191.74046380244184,189.64384856353968,190.3361358642578,31458200.0,AAPL,,,,,
2023-07-05,189.45595434700246,190.8503829545932,188.51642591121868,189.21859741210938,46920300.0,AAPL,,,,,
2023-07-06,187.74506706624905,189.90101809751846,187.11213022127544,189.69332885742188,45094300.0,AAPL,,,,,
2023-07-07,189.29769958287028,190.5437894270152,188.140612922507,188.57574462890625,46815000.0,AAPL,,,,,
2023-07-10,187.17144648236777,187.89340155065938,184.9759437256739,186.52862548828125,59922200.0,AAPL,,,,,
2023-07-11,187.07256979091423,187.21102424790124,184.54082252577857,186.00448608398438,46638100.0,AAPL,,,,,
2023-07-12,187.58679348705417,189.584506155405,186.39015480100775,187.67581176757812,60750200.0,AAPL,,,,,
2023-07-13,188.3977344373199,189.08012234659634,187.68567880071848,188.43728637695312,41342300.0,AAPL,,,,,
2023-07-14,188.13071726198152,189.07023054213465,187.53734760154848,188.5856475830078,41616200.0,AAPL,,,,,
2023-07-17,189.7822957354681,192.17560328436687,189.69329254549467,191.8492431640625,50520200.0,AAPL,,,,,
2023-07-18,191.21630577539946,192.18548682934457,190.2965608776665,191.59210205078125,48288200.0,AAPL,,,,,
2023-07-19,190.9690618542327,196.04243976648678,190.5240157315845,192.94699096679688,80507300.0,AAPL,,,,,
2023-07-20,192.9370802265051,194.30185606220206,190.37566579926568,190.99871826171875,59581200.0,AAPL,,,,,
2023-07-21,191.95805149771712,192.8184459451999,189.11971258876892,189.82188415527344,71951700.0,AAPL,,,,,
2023-07-24,191.27566036710277,192.7591073714878,190.12845772868155,190.62294006347656,45377800.0,AAPL,,,,,
2023-07-25,191.19654428358876,192.2942956871053,190.79106514120798,191.48333740234375,37283200.0,AAPL,,,,,
2023-07-26,191.5327951683349,193.48105687047607,191.18666657119758,192.3536376953125,47471900.0,AAPL,,,,,
2023-07-27,193.85684188907683,195.02381285425056,190.42513357699178,191.08773803710938,47460200.0,AAPL,,,,,
2023-07-28,192.52172755154825,194.46010471349214,191.9975775461535,193.66893005371094,48291400.0,AAPL,,,,,
2023-07-31,193.89640887829788,194.3216715292241,193.10523413200033,194.2821044921875,38824100.0,AAPL,,,,,
2023-08-01,194.074422779809,194.55900578654655,193.12501010327395,193.4513702392578,35175100.0,AAPL,,,,,
2023-08-02,192.88764791924382,193.026102358892,189.73286353794578,190.45480346679688,50389300.0,AAPL,,,,,
2023-08-03,189.45595867004647,190.247118290272,188.58566497931545,189.06036376953125,61235200.0,AAPL,,,,,
2023-08-04,183.47270249377223,185.31217710978225,179.9124241755589,179.98165893554688,115956800.0,AAPL,,,,,
2023-08-07,180.12011470756278,181.10907923772604,175.3928654606145,176.87631225585938,97576100.0,AAPL,,,,,
2023-08-08,177.70703971354655,178.28064095471063,175.6203239410226,177.81582641601562,67823000.0,AAPL,,,,,
2023-08-09,178.87402014653773,178.93335560733482,175.05661623443876,176.22360229492188,60378500.0,AAPL,,,,,
2023-08-10,177.49935830249015,178.7553475423464,175.64011515660735,176.0060272216797,54686900.0,AAPL,,,,,
2023-08-11,175.60000259117115,176.88738049769475,174.8374673630278,176.0654296875,52036700.0,AAPL,,,,,
2023-08-14,176.2437010263368,177.94701832041608,175.5900993670502,177.71925354003906,43675600.0,AAPL,,,,,
2023-08-15,177.1448814654077,177.73905244130324,175.3326305229056,175.72874450683594,43622600.0,AAPL,,,,,
2023-08-16,175.4118501481314,176.80816171418965,174.78795629022963,174.85728454589844,46964900.0,AAPL,,,,,
2023-08-17,175.42173612638558,175.78814227993055,171.79723460866867,172.31219482421875,66062900.0,AAPL,,,,,
2023-08-18,170.62871045348956,173.40155375891743,170.29201204567954,172.79747009277344,61172200.0,AAPL,,,,,
2023-08-21,173.3718183024321,174.4215338244587,172.05471756473415,174.13433837890625,46311900.0,AAPL,,,,,
2023-08-22,175.34253031574917,175.95651153189084,174.54038966607246,175.51087951660156,42038900.0,AAPL,,,,,
2023-08-23,176.78837280424742,179.78898080878903,176.60021337314086,179.36314392089844,52722800.0,AAPL,,,,,
2023-08-24,178.91750900229638,179.3433458832632,174.30270712253693,174.66912841796875,54945800.0,AAPL,,,,,
2023-08-25,175.6594526964133,177.4122731545347,174.1145868163421,176.8775177001953,51449600.0,AAPL,,,,,
2023-08-28,178.34314839003864,178.83829845949455,176.81809282485807,178.4421844482422,43820700.0,AAPL,,,,,
2023-08-29,177.9569059889832,183.10646293821267,177.75884901223952,182.3340301513672,53003900.0,AAPL,,,,,
2023-08-30,183.14611375769312,186.0278908459401,182.9480567481202,185.82981872558594,60813900.0,AAPL,,,,,
2023-08-31,186.0179606639307,187.28554353881972,185.66145203594442,186.04766845703125,60794500.0,AAPL,,,,,
2023-09-01,187.65197647170007,188.07779827305947,186.45370666949987,187.6222686767578,45766500.0,AAPL,,,,,
2023-09-05,186.4537151444815,188.13722241444697,185.79021584264493,187.8599395751953,45280000.0,AAPL,,,,,
2023-09-06,186.57252563325392,187.01817274976997,179.70975345688714,181.1357879638672,81755800.0,AAPL,,,,,
2023-09-07,173.48077306769622,176.48139642487362,171.85668142571674,175.8376922607422,112488800.0,AAPL,,,,,
2023-09-08,176.6200091931817,178.49167556913386,176.06542850593996,176.45164489746094,65551300.0,AAPL,,,,,
2023-09-11,178.32332838951461,178.5510931586707,175.61979850768685,177.62020874023438,58953100.0,AAPL,,,,,
2023-09-12,177.7489799506068,178.3827714442694,173.12428004812202,174.5899200439453,90370200.0,AAPL,,,,,
2023-09-13,174.7978655233742,175.58021106580875,172.29240747476095,172.5201873779297,84267900.0,AAPL,,,,,
2023-09-14,172.31222690532334,174.39186327435525,171.89630265367322,174.0353546142578,60895800.0,AAPL,,,,,
2023-09-15,174.76815074757482,174.78796097983732,172.13396406629226,173.31240844726562,109259500.0,AAPL,,,,,
2023-09-18,174.76814563074643,177.64002479353724,174.46115503817452,176.2436981201172,67257600.0,AAPL,,,,,
2023-09-19,175.79805509398693,177.88758863735939,175.41183870970377,177.33302307128906,51826900.0,AAPL,,,,,
2023-09-20,177.5211703172096,177.95690472942889,173.69861176107497,173.78775024414062,58436200.0,AAPL,,,,,
2023-09-21,172.8569010557525,174.5899263869401,172.1735915074449,172.24290466308594,63149100.0,AAPL,,,,,
2023-09-22,172.97571228348323,175.36233909077248,172.36173107244514,173.09454345703125,56725400.0,AAPL,,,,,
2023-09-25,172.51024061844873,175.25337558933134,172.46072260098884,174.37200927734375,46172700.0,AAPL,,,,,
2023-09-26,173.1242507509963,173.50055447022797,169.99489916963813,170.2919921875,64588900.0,AAPL,,,,,
2023-09-27,170.94558441007192,171.36150860467507,167.41022120055555,168.77682495117188,66921800.0,AAPL,,,,,
2023-09-28,167.69740591218968,170.36131544966938,165.99408862675534,169.03431701660156,56294400.0,AAPL,,,,,
2023-09-29,170.3514112168,171.39122924497295,168.68769934956754,169.5492706298828,51861100.0,AAPL,,,,,
2023-01-03,,,,,,MSFT,237.84825439790933,240.46078689316013,232.290495791577,234.423583984375,25740000.0
2023-01-04,,,,,,MSFT,227.28069416142324,227.8579921549362,221.0967257126789,224.1691436767578,50623400.0
2023-01-05,,,,,,MSFT,222.31000597248334,222.65247894787115,216.98708787616465,217.52525329589844,39585600.0
2023-01-06,,,,,,MSFT,218.20039824945533,220.9009897317778,214.62896272559448,220.08885192871094,43613600.0
2023-01-09,,,,,,MSFT,221.576187729577,226.26310248726838,221.5370552058609,222.2317657470703,27369800.0
2023-01-10,,,,,,MSFT,222.85797845401495,226.33157576127422,222.43724039296023,223.92453002929688,27033900.0
2023-01-11,,,,,,MSFT,226.311983326322,230.87169062751605,226.13586459822005,230.69557189941406,28669300.0
2023-01-12,,,,,,MSFT,230.19656617961186,234.73670029298546,228.53315774154953,233.37661743164062,27269500.0
2023-01-13,,,,,,MSFT,231.89907021715598,234.21805614160738,229.86383607930128,234.08106994628906,21333300.0
2023-01-17,,,,,,MSFT,232.8482214298885,235.72494679850365,231.98715671264935,235.177001953125,29831300.0
2023-01-18,,,,,,MSFT,236.37074903194667,237.16331319071614,230.4509588691296,230.73471069335938,30028700.0
2023-01-19,,,,,,MSFT,228.74840601373435,230.4509617716894,225.71512062356072,226.93821716308594,28623000.0
2023-01-20,,,,,,MSFT,229.80518098211877,235.55863232657438,229.46270795242353,235.04981994628906,35389800.0
2023-01-23,,,,,,MSFT,235.91085150015493,239.89324581557503,234.49204766030977,237.35899353027344,31934000.0
2023-01-24,,,,,,MSFT,237.28074883436128,238.69953795471773,235.2650879547733,236.8306427001953,40234400.0
2023-01-25,,,,,,MSFT,229.4333414223457,238.0635179347867,225.93039107535145,235.43141174316406,66526600.0
2023-01-26,,,,,,MSFT,238.4059865757759,242.96569434652147,236.79150501374275,242.66236877441406,33454500.0
2023-01-27,,,,,,MSFT,243.63103125978355,244.4529484835267,241.51751702983563,242.8188934326172,26498900.0
2023-01-30,,,,,,MSFT,239.24748380148316,240.3140354258699,236.98720358432553,237.48623657226562,25867400.0
2023-01-31,,,,,,MSFT,238.2102641113915,242.61341137751842,237.72102552626626,242.47642517089844,26541100.0
2023-02-01,,,,,,MSFT,242.66233781914565,249.68779672329654,240.18679177695304,247.3101043701172,31259900.0
2023-02-02,,,,,,MSFT,253.2495526357552,258.99321075852004,251.7133358007283,258.9051513671875,39940400.0
2023-02-03,,,,,,MSFT,253.9540328291761,258.51374109776305,251.56654558363684,252.78964233398438,29077300.0
2023-02-06,,,,,,MSFT,251.89916890250527,252.74064494846758,249.29641600703994,251.2435760498047,22518000.0
2023-02-07,,,,,,MSFT,254.92266746149838,262.98531015234266,254.48234077073667,261.8013610839844,50841400.0
2023-02-08,,,,,,MSFT,267.3200070611244,270.8033838180028,260.4804305117884,260.9892578125,54686000.0
2023-02-09,,,,,,MSFT,267.9070581968134,268.0832067953903,257.1438084833281,257.9461669921875,42375100.0
2023-02-10,,,,,,MSFT,255.9011311004859,258.40603024749146,255.04986074687702,257.4373474121094,25818500.0
2023-02-13,,,,,,MSFT,261.87970954881627,268.68990399269387,261.4002353103959,265.4804992675781,44630900.0
2023-02-14,,,,,,MSFT,266.8014029280315,269.0518886421272,263.4843507418386,266.3121643066406,37047900.0
2023-02-15,,,,,,MSFT,263.2026047275784,265.5666447691535,261.1034044657681,264.18353271484375,28922400.0
2023-02-16,,,,,,MSFT,258.98459912030484,261.6527244708974,256.9050365553152,257.1502685546875,29603600.0
2023-02-17,,,,,,MSFT,254.44295681423097,255.12958852987995,251.11759615236792,253.1383056640625,30000100.0
2023-02-21,,,,,,MSFT,249.62656685950031,250.61731377289414,246.791685383644,247.85108947753906,28397400.0
2023-02-22,,,,,,MSFT,249.24397642066796,249.4892084054105,245.5654966495298,246.7131805419922,22491100.0
2023-02-23,,,,,,MSFT,250.68596782653108,251.94155452190677,245.70285158085764,249.91104125976562,29219100.0
2023-02-24,,,,,,MSFT,245.1927958731005,246.21295451715133,243.3682689978879,244.46690368652344,24990900.0
2023-02-27,,,,,,MSFT,247.64508387583098,247.99821854657074,244.63362779927607,245.38894653320312,21190000.0
2023-02-28,,,,,,MSFT,244.3197548443397,246.69359891216772,243.98622793422533,244.66307067871094,22491000.0
2023-03-01,,,,,,MSFT,245.9774923821407,246.144248340917,241.1022791735545,241.57313537597656,27565300.0
2023-03-02,,,,,,MSFT,241.84781698411012,246.60530911013456,240.92574220982544,246.3208465576172,24808200.0
2023-03-03,,,,,,MSFT,247.38025919903342,250.7448353875074,246.59551372780942,250.42112731933594,30760100.0
2023-03-06,,,,,,MSFT,251.53938228865584,255.15900932631095,251.0979676428436,251.9709930419922,24109800.0
2023-03-07,,,,,,MSFT,251.41183036535284,252.77533463239405,248.5573413069621,249.30284118652344,21473200.0
2023-03-08,,,,,,MSFT,249.19494687006076,249.68541087859464,246.0265535659087,248.86143493652344,17340200.0
2023-03-09,,,,,,MSFT,250.94103028534124,254.60969174965638,246.78188980997717,247.50778198242188,26653400.0
2023-03-10,,,,,,MSFT,246.291423774854,247.9688024073323,242.87779825224976,243.84890747070312,28333900.0
2023-03-13,,,,,,MSFT,242.68160000285428,252.99116366046172,241.0434519121512,249.07725524902344,33339700.0
2023-03-14,,,,,,MSFT,251.85326561713225,256.09088178887293,250.98024029023756,255.81622314453125,33620300.0
2023-03-15,,,,,,MSFT,255.02167441477647,261.39770646973017,254.2663406895164,260.3775329589844,46028000.0
2023-03-16,,,,,,MSFT,260.15189347519987,271.28543170497954,258.25870971450126,270.93231201171875,54768800.0
2023-03-17,,,,,,MSFT,272.95306938413273,277.926352222168,271.05006642858564,274.1007385253906,69527400.0
2023-03-20,,,,,,MSFT,271.6974326351298,272.187896607002,264.70341160654476,267.03802490234375,43466600.0
2023-03-21,,,,,,MSFT,269.6374984870352,269.7552050595554,264.3797087419352,268.5584716796875,34558700.0
2023-03-22,,,,,,MSFT,268.1857090207041,275.680013304396,266.98897566413984,267.0968933105469,34873300.0
2023-03-23,,,,,,MSFT,272.63913007748295,275.6996206406408,269.95139694314116,272.3644714355469,36610900.0
2023-03-24,,,,,,MSFT,271.9524869231275,275.27784742962956,270.02987629936445,275.218994140625,28172000.0
2023-03-27,,,,,,MSFT,275.15036725328554,276.09204996781233,270.26533391348664,271.10894775390625,26840200.0
2023-03-28,,,,,,MSFT,270.53012168828354,270.8734524502473,266.8614308808072,269.9808044433594,21878600.0
2023-03-29,,,,,,MSFT,273.6396390062714,275.7780845824436,273.10014063469197,275.16009521484375,25087000.0
2023-03-30,,,,,,MSFT,278.80924974969867,279.0348440904467,276.1116970382485,278.6326599121094,25053400.0
2023-03-31,,,,,,MSFT,278.31869572846455,283.7530149729274,277.60260755409064,282.801513671875,32766000.0
2023-04-03,,,,,,MSFT,281.0554727089369,282.7720966657289,278.53451056340606,281.751953125,24883300.0
2023-04-04,,,,,,MSFT,281.7519757409846,284.9105652724409,280.22173037151373,281.7029113769531,25824300.0
2023-04-05,,,,,,MSFT,280.3982640251811,281.67345840201926,277.52415228002326,278.91705322265625,22064800.0
